"ID_ENCUESTA" "ID_ENCUESTADO" "LOCALIDAD" "SEXO" "ESTRATO" "EDAD" "EDADRANGO" "P2" "P2_1" "P6" "P6_1" "P106" "P102" "P103" "P109" "P111" "P112" "P117" "P121" "P121_1_1" "P121_1_2" "P121_2" "P121_2_2" "P446" "P446_1" "P128" "P203" "P203_1_1" "P203_1_A" "P203_2" "P203_1_B" "P204_1" "P214_1" "P204_2" "P214_2" "P204_3" "P214_3" "P204_4" "P214_4" "P204_6" "P214_6" "P204_13" "P214_13" "P204_19" "P214_19" "P204_8" "P214_8" "P204_20" "P214_20" "P204_21" "P214_21" "P204_22" "P214_22" "P204_23" "P214_23" "P204_24" "P214_24" "P204_25" "P214_25" "P204_26" "P214_26" "P204_27" "P214_27" "P204_28" "P214_28" "P204_29" "P214_29" "P204_1_1" "P204_1_1_1" "P208_1" "P208_2" "P208_3" "P208_4" "P208_5" "P208_6" "P208_OTRO" "P208_OTRO_1" "P207" "P207_1" "P230" "P233" "P234_1" "P234_2" "P234_4" "P234_5" "P234_6" "P234_11" "P234_14" "P234_17" "P234_18" "P234_19" "P234_20" "P234_21" "P234_22" "P234_23" "P234_24" "P234_25" "P234_26" "P234_27" "P234_28" "P234_29" "P234_30" "P449" "P305" "P308" "P450_1" "P450_2" "P450_3" "P450_4" "P450_5" "P401_1_1" "P405" "P407_1" "P407_2" "P407_3" "P407_1_1" "P412_1" "P412_2" "P412_3" "P412_4" "P412_5" "P412_6" "P417" "P421" "P444" "FEX" "_UUID" "_INDEX"
"020SEG_Percepción_y_Victimización_en_Bogotá" "182953653" 11 1 3 57 5 2 NA 1 NA 4 2 2 5 3 NA 1 1 2 NA 1 3 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 2 2 2 3 4 2 NA NA NA NA NA NA NA NA NA NA 1 3 1 623.761786743516 "69f6eaea-7380-4a5f-9bd0-6c961cec9dc9" 2063
"020SEG_Percepción_y_Victimización_en_Bogotá" "182627385" 11 1 3 26 2 1 NA 1 NA 5 1 1 15 3 NA 7 1 1 3 1 2 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 1 2 2 2 1 1 2 2 2 1 2 2 2 2 2 2 2 2 2 2 5 2 NA 3 4 3 3 3 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "12224587-a120-408d-bfa0-aae1896e37ca" 1452
"020SEG_Percepción_y_Victimización_en_Bogotá" "182274873" 11 1 3 32 2 1 NA 1 NA 4 2 2 1 5 8 1 1 1 2 1 2 2 3 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 2 NA 3 3 2 1 1 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "e98e3505-99ab-4f10-9427-742e8c5da2f5" 911
"020SEG_Percepción_y_Victimización_en_Bogotá" "182954545" 11 1 4 NA 5 1 NA 2 NA 4 2 2 1 2 1 1 1 1 2 1 2 2 3 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 1 4 2 3 3 2 2 3 1 1 1 1 2 4 4 4 3 4 4 2 NA 2 623.761786743516 "2b6f1dba-773c-4a50-b0b8-eed4d183428e" 2078
"020SEG_Percepción_y_Victimización_en_Bogotá" "181579087" 11 1 3 45 3 2 NA 2 NA 5 2 2 15 2 8 3 1 1 1 1 2 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 2 NA 3 3 3 3 4 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 623.761786743516 "a40b26b0-f3c5-4994-ba66-bdac7c5275d3" 81
"020SEG_Percepción_y_Victimización_en_Bogotá" "182274889" 11 1 3 45 3 3 NA 3 NA 4 2 2 3 3 NA 7 1 2 NA 1 2 2 3 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 97 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 NA 3 3 2 3 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "9f760f01-b6d4-4d9d-9f54-0014ed38bfef" 915
"020SEG_Percepción_y_Victimización_en_Bogotá" "182937389" 11 1 3 53 4 2 NA 3 NA 4 2 2 1 3 NA 7 1 2 NA 1 2 2 4 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 2 2 1 2 2 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 1 1 1 2 2 2 2 2 2 1 2 NA NA NA NA NA NA NA NA NA NA 1 1 2 623.761786743516 "7dce2767-90d0-4ab3-ab0e-ddfc91f632a2" 1933
"020SEG_Percepción_y_Victimización_en_Bogotá" "182937392" 11 1 3 38 3 2 NA 1 NA 5 1 2 5 2 1 24 1 2 NA 1 2 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 2 NA 2 2 2 3 2 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "f31f29af-0048-4a9c-91ce-1c39ac001787" 1935
"020SEG_Percepción_y_Victimización_en_Bogotá" "182941091" 11 1 3 52 4 1 NA 2 NA 4 2 2 1 5 2 20 1 2 NA 1 2 2 1 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 1 2 2 2 3 1 1 1 1 1 1 5 5 3 4 4 4 2 NA 2 623.761786743516 "1212d72c-4268-4fd2-8880-ea5891b5b9f8" 1957
"020SEG_Percepción_y_Victimización_en_Bogotá" "181612999" 11 1 3 24 1 1 NA 2 NA 4 2 2 3 2 1 1 1 1 8 1 1 1 NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 1 3 3 3 3 2 3 2 1 1 2 2 3 NA NA NA NA NA NA 2 NA 1 623.761786743516 "b79b5fc8-cfd0-45e0-a5c5-17d7c5548f42" 209
"020SEG_Percepción_y_Victimización_en_Bogotá" "181601509" 11 1 3 NA 3 1 NA 2 NA 4 2 2 1 3 NA 22 1 1 2 1 1 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 1 1 4 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 623.761786743516 "d1d8b78e-ea5c-44cd-ab19-84f4620b09c5" 151
"020SEG_Percepción_y_Victimización_en_Bogotá" "182944030" 11 1 3 50 4 1 NA 1 NA 4 2 2 4 2 2 21 1 1 2 1 1 2 1 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 1 1 2 2 1 2 2 2 2 2 2 2 2 2 2 5 1 2 2 3 3 2 3 3 2 NA NA NA NA NA NA NA NA NA NA 1 3 2 623.761786743516 "e5736f84-822d-498b-ac7a-93de026c4445" 1999
"020SEG_Percepción_y_Victimización_en_Bogotá" "181566887" 11 1 3 73 6 2 NA 3 NA 4 2 2 1 2 8 2 1 1 1 1 1 2 4 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 2 1 2 2 1 1 2 2 2 2 2 2 2 2 1 1 2 NA 3 3 1 1 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "b786dbc7-f01d-413b-858f-db1570071117" 68
"020SEG_Percepción_y_Victimización_en_Bogotá" "182258329" 11 1 3 51 4 2 NA 2 NA 4 2 2 3 2 8 1 1 1 1 1 1 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 1 1 2 4 1 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "d30377ff-5013-4f64-868d-1faf76d61f51" 828
"020SEG_Percepción_y_Victimización_en_Bogotá" "182263203" 11 1 3 47 4 2 NA 2 NA 5 2 2 15 2 6 7 1 1 1 1 1 2 6 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 5 1 2 3 2 1 1 1 3 1 1 1 1 1 4 4 4 4 4 4 1 4 2 623.761786743516 "2c24b0a5-7cec-4830-afa5-79e9551dfa66" 874
"020SEG_Percepción_y_Victimización_en_Bogotá" "182627472" 11 1 3 NA 5 1 NA 97 NA 4 2 2 3 3 NA 1 1 1 1 1 1 2 6 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 2 2 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 2 2 2 5 2 NA 3 2 2 3 3 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "ced99701-ddcb-4c72-9349-f46938957769" 1461
"020SEG_Percepción_y_Victimización_en_Bogotá" "182627479" 11 1 3 22 1 3 NA 1 NA 5 2 2 7 3 NA 1 1 1 1 1 1 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 3 2 3 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 623.761786743516 "49ba9861-009c-48d1-a45d-4ebf4e94999f" 1465
"020SEG_Percepción_y_Victimización_en_Bogotá" "182627484" 11 1 4 NA 5 1 NA 97 NA 4 2 2 3 3 NA 1 1 1 1 1 1 2 3 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 1 2 2 2 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 NA 3 3 3 3 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 623.761786743516 "10d3b565-4596-4ee9-9294-28531026d077" 1469
"020SEG_Percepción_y_Victimización_en_Bogotá" "181621462" 11 1 3 NA 6 1 NA 2 NA 4 2 2 3 3 NA 1 1 1 0 1 1 2 6 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 2 1 2 2 3 3 3 1 2 2 2 NA NA NA NA NA NA NA 1 3 2 623.761786743516 "0a580d97-72d2-4601-96c5-8e9bd8203df9" 309
"020SEG_Percepción_y_Victimización_en_Bogotá" "181942903" 11 1 3 27 2 4 NA 2 NA 4 2 2 1 3 NA 3 1 2 NA 1 1 2 4 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 1 3 3 3 3 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "16ce5dae-0fba-4218-b090-0587f9d99f27" 605
"020SEG_Percepción_y_Victimización_en_Bogotá" "182264593" 11 1 3 47 4 3 NA 2 NA 4 2 2 3 2 8 2 1 2 NA 1 1 1 NA 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 2 NA 3 3 3 3 3 3 1 1 2 2 2 NA NA NA NA NA NA 2 NA 2 623.761786743516 "877affcb-48f3-49a9-9815-b149998918f7" 890
"020SEG_Percepción_y_Victimización_en_Bogotá" "182941092" 11 1 3 23 1 3 NA 1 NA 5 1 2 14 2 8 1 1 2 NA 1 1 2 3 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 2 1 3 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "e96b3696-ac83-470f-b3eb-1f7cce61ebb6" 1958
"020SEG_Percepción_y_Victimización_en_Bogotá" "182944056" 11 1 3 20 1 3 NA 5 NA 1 1 2 4 2 6 24 1 2 NA 1 1 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 1 1 1 1 1 3 1 2 2 1 NA NA NA NA NA NA NA 2 NA 1 623.761786743516 "cfcdeef6-dd3f-4d4e-b58a-4ccc805041ab" 2008
"020SEG_Percepción_y_Victimización_en_Bogotá" "181942892" 11 1 3 NA 6 4 NA 2 NA 4 2 2 1 2 5 1 1 1 5 2 NA 2 1 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 1 5 2 NA 2 1 1 1 1 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "2e376133-5a95-4797-a15e-7b20daf22ebf" 598
"020SEG_Percepción_y_Victimización_en_Bogotá" "182943975" 11 1 3 50 4 1 NA 2 NA 4 2 2 2 2 8 1 1 1 5 2 NA 2 6 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 1 1 3 2 3 3 1 2 2 2 NA NA NA NA NA NA NA 2 NA 1 623.761786743516 "60fef38c-31b0-4ce4-9e6b-84269fd77dec" 1986
"020SEG_Percepción_y_Victimización_en_Bogotá" "181931412" 11 1 3 45 3 1 NA 1 NA 5 1 2 1 2 1 1 1 1 4 2 NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 1 1 1 1 2 1 1 2 1 2 NA NA NA NA NA NA 2 NA 2 623.761786743516 "504707c5-5f05-462e-86cc-763b68248222" 516
"020SEG_Percepción_y_Victimización_en_Bogotá" "182223051" 11 1 3 66 5 2 NA 2 NA 4 2 2 1 2 6 1 1 1 3 2 NA 2 4 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 1 2 2 2 1 2 1 2 2 1 2 2 2 2 2 2 2 2 2 2 4 2 NA 3 3 2 2 2 2 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "3bc127e6-945b-4b7f-9334-bf5e6a8d0861" 763
"020SEG_Percepción_y_Victimización_en_Bogotá" "182267647" 11 1 3 27 2 3 NA 3 NA 4 2 2 4 2 1 1 1 1 3 2 NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 3 3 3 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "5bfa8ba9-4d65-4f94-b34d-a01fc7f85b8f" 903
"020SEG_Percepción_y_Victimización_en_Bogotá" "182274885" 11 1 3 54 4 1 NA 1 NA 5 2 2 15 2 8 1 1 1 3 2 NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 2 NA 3 3 3 3 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "4535a6e0-a4ce-44d3-8512-6f6f55e0a956" 914
"020SEG_Percepción_y_Victimización_en_Bogotá" "182936983" 11 1 3 40 3 1 NA 1 NA 4 2 2 5 5 8 3 1 1 3 2 NA 2 1 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 1 2 2 1 1 2 1 2 1 1 1 2 2 2 2 2 1 2 1 5 2 NA 2 4 2 1 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "6e5f49aa-0970-4cf9-a080-1ba60c6e56d0" 1922
"020SEG_Percepción_y_Victimización_en_Bogotá" "181579140" 11 1 3 21 1 3 NA 4 NA 4 2 2 3 2 8 3 1 1 2 2 NA 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 2 1 1 2 1 2 1 5 2 NA 3 2 2 3 2 2 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 623.761786743516 "d09dfc0c-edf1-4296-9f82-4709666517ab" 82
"020SEG_Percepción_y_Victimización_en_Bogotá" "181620934" 11 1 3 66 5 1 NA 13 NA 4 2 2 7 3 NA 1 1 1 2 2 NA 1 NA 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 5 3 2 2 2 4 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "374913f7-bcda-4639-81a0-42881346bfbe" 294
"020SEG_Percepción_y_Victimización_en_Bogotá" "181942898" 11 1 3 23 1 3 NA 4 NA 5 2 2 1 3 NA 3 1 1 2 2 NA 1 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 1 1 1 1 1 1 1 1 2 2 2 2 1 2 1 5 2 NA 2 3 2 3 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 623.761786743516 "d841fa84-724b-473a-a7d4-14d087ef3e5d" 601
"020SEG_Percepción_y_Victimización_en_Bogotá" "181942906" 11 1 3 42 3 2 NA 2 NA 4 2 2 5 2 1 1 1 1 2 2 NA 2 4 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 1 1 1 2 1 1 2 2 2 1 1 1 1 1 1 1 2 NA 1 1 2 1 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "30a36d84-d69b-4d88-afeb-153485bbd4e3" 608
"020SEG_Percepción_y_Victimización_en_Bogotá" "182267630" 11 1 3 34 2 1 NA 1 NA 4 2 2 15 2 1 1 1 1 2 2 NA 2 4 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 2 2 2 2 2 2 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "10f6bdc1-e5d4-40f1-9b13-8a2c796d862d" 898
"020SEG_Percepción_y_Victimización_en_Bogotá" "182267649" 11 1 3 28 2 2 NA 1 NA 4 2 2 1 5 5 3 1 1 2 2 NA 1 NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 2 3 3 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "3b9fb7b5-9bdc-4a7f-b700-6815df84f741" 904
"020SEG_Percepción_y_Victimización_en_Bogotá" "182627392" 11 1 4 72 6 1 NA 6 NA 4 2 2 1 2 1 1 1 1 2 2 NA 2 3 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 3 3 3 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "56972ff1-876c-4ebd-9b71-9dc94b5bde09" 1456
"020SEG_Percepción_y_Victimización_en_Bogotá" "182639315" 11 1 4 30 2 2 NA 2 NA 4 2 2 5 5 8 7 1 1 2 2 NA 1 NA 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 97 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 4 3 3 3 2 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "be2f33da-21ce-431c-88b8-0d860c103079" 1682
"020SEG_Percepción_y_Victimización_en_Bogotá" "182936977" 11 1 3 36 3 2 NA 1 NA 4 1 2 5 3 NA 1 1 1 2 2 NA 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 4 2 NA 4 3 2 3 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "df39d656-467a-4048-958d-33c3784453d0" 1920
"020SEG_Percepción_y_Victimización_en_Bogotá" "182937002" 11 1 3 61 5 1 NA 2 NA 5 2 2 15 3 NA 1 1 1 2 2 NA 2 1 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 3 1 3 2 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 623.761786743516 "14df6565-8830-43a0-b7d5-d22d8f8f1ea6" 1928
